#counts calculated with ./count-unique-hermes.pl
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:06:30 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:01 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:29 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:52:31 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10-11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:44:19 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12-13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:33:24 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:28:04 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:03:22 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12.13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:39:47 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:27:54 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:19:51 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:21:43 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:07:14 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:45:31 2016
#script ./hermes-counts-per-gene5.pl
#date Wed Feb  1 12:43:21 2017
#counts ../insertion-data/all-log.counts.2016-04-27.txt
#gff NA (anno:ID primarytag:CDS)
#bed all-genes.bed
#ipkm is (insert counts)/kb per million inserts in the sample
#uipkm is (unique insert positions)/kb per million unique insert positions in the sample (corrected in this version)
#total_insertions:	30219406
#total_unique_sites:	929053 
gene	len	sites	fwd	rev	min	max	mean	median	sitespernt	totalinserts	ipkm	uipkm
SPAC664.12c	2643	275	143	147	1	788	22.4	5	0.104048429814605	6160	77.1254348231446	111.994073335541
SPCC188.09c	3621	280	144	150	1	366	12.7107142857143	9	0.0773267053300193	3559	32.5247179943079	83.2317481672406
SPAC4G9.09c	3004	163	77	97	1	1712	24.6871165644172	15	0.0542609853528628	4024	44.3273858627882	58.4046177697751
SPBC31F10.04c	2078	92	47	55	1	309	23.2826086956522	36	0.0442733397497594	2142	34.1104932718833	47.6542670329458
SPBC25D12.06	3095	211	110	116	1	764	18.5924170616114	1	0.0681744749596123	3923	41.9441822054839	73.3806090283464
SPBC13E7.07	2907	332	209	171	1	6125	62.460843373494	23	0.114207086343309	20737	236.055961266497	122.928494222944
SPAC29A4.22	222	49	28	22	1	200	13.2448979591837	54	0.220720720720721	649	96.7399366957585	237.576027116559
SPAC17G8.05	1231	53	27	27	1	309	17.1698113207547	1	0.0430544272948822	910	24.4623072067095	46.3422725020878
SPBP35G2.05c	2179	164	98	78	1	229	14.2073170731707	1	0.0752638825149151	2330	35.3844758909976	81.0113981817131
SPCC1183.07	5525	105	53	55	1	1019	20.5619047619048	1	0.0190045248868778	2159	12.9310692198659	20.455802722641
SPNCRNA.1374	3639	235	121	120	1	182	6.59148936170213	13	0.0645781808189063	1549	14.0858623053642	69.5096843978829
SPNCRNA.1313	1189	168	88	92	1	295	17.6904761904762	10	0.141295206055509	2972	82.7143815650581	152.085194338223
SPAC25B8.17	1194	133	69	74	1	394	18.218045112782	6	0.111390284757119	2423	67.1526512741786	119.896587984882
SPNCRNA.22	414	22	13	9	1	34	3.72727272727273	1	0.0531400966183575	82	6.55431919642105	57.1981325267315
SPAC20G4.07c	1541	17	9	8	1	24	4.76470588235294	1	0.0110317975340688	81	1.73938794837676	11.8742391812618
SPNCRNA.437	552	143	78	73	1	363	18.1678321678322	1	0.259057971014493	2598	155.745011636908	278.840896067816
SPAC13G6.01c	4213	368	203	180	1	203	10.6222826086957	3	0.0873486826489437	3909	30.703528474198	94.0190523564789
SPNCRNA.1264	1747	114	51	65	1	1666	20.0526315789474	1	0.065254722381225	2286	43.3009473017833	70.2378899602336
SPAC821.08c	2685	82	46	40	1	254	12.9756097560976	1	0.0305400372439479	1064	13.113282412439	32.8722228376076
SPBPJ4664.06	4916	166	93	82	1	1511	17.2831325301205	1	0.0337672904800651	2869	19.312244474628	36.3459248073738
SPAC1834.13	1131	275	149	139	1	524	23.6436363636364	34	0.24314765694076	6502	190.238510425306	261.715593126291
SPBC13G1.01c	1131	23	14	9	1	44	5.30434782608696	1	0.0203359858532272	122	3.56953218577165	21.8889405160171
SPBC27B12.13	1720	31	18	14	1	57	6.58064516129032	2	0.0180232558139535	204	3.92478433106166	19.3995991767461
SPBC3H7.06c	1474	150	76	79	1	186	10.8466666666667	3	0.101763907734057	1627	36.5261708283987	109.535094051746
SPBC29A3.03c	1891	117	66	59	1	604	19.2307692307692	6	0.061872025383395	2250	39.3735946361211	66.5968737880347
SPAC1F3.03	4888	207	110	110	1	838	25.743961352657	25	0.0423486088379705	5329	36.0768490705444	45.582554319259
SPAC4F8.14c	1743	51	27	26	1	80	6.29411764705882	1	0.0292598967297762	321	6.09427042867763	31.4943245754292
SPBC16E9.18	1736	103	60	47	1	39	5.66990291262136	1	0.059331797235023	584	11.1321026612474	63.8626614789716
SPBC23E6.04c	5433	129	62	68	1	2683	40.953488372093	5	0.0237437879624517	5283	32.1776988015485	25.5569789478659
SPAC17C9.01c	2508	80	37	47	1	192	19.6625	1	0.0318979266347687	1573	20.7546429753166	34.3338072583251
SPAC17C9.03	4686	100	50	57	1	340	20.47	1	0.0213401621852326	2047	14.4553840645217	22.9698006305696
SPAC8C9.14	3176	76	44	33	1	538	14.0263157894737	1	0.0239294710327456	1066	11.1068469506102	25.756841679372
SPBC1709.05	2165	78	33	47	1	933	18.7948717948718	1	0.036027713625866	1466	22.4073318535946	38.7789648447032
SPAC24B11.07c	2437	225	110	123	1	531	19.5911111111111	1	0.0923266311038162	4408	59.854958382353	99.3771411359914
SPBP8B7.10c	1460	88	46	45	1	72	6.47727272727273	3	0.0602739726027397	570	12.9192135313351	64.8767859344297
SPBC17D1.07c	4640	304	154	158	1	444	11.5526315789474	16	0.0655172413793104	3512	25.0467051445067	70.5204561842116
SPRRNA.43	1842	0	0	0	0	0	0	0	0	0	0	0
SPCC14G10.03c	1132	52	36	17	1	118	12.3269230769231	1	0.0459363957597173	641	18.738105473057	49.4443220781993
SPAPB1A10.09	2718	165	68	101	1	1045	16.7272727272727	5	0.0607064017660044	2760	33.6026637529324	65.3422374891469
SPAC9G1.09	5573	269	124	156	1	649	11.9851301115242	21	0.0482684371074825	3224	19.1434437531002	51.9544494312838
SPBC29A10.02	2091	148	70	80	1	559	14.9662162162162	6	0.070779531324725	2215	35.0536926334119	76.1846001516867
SPBTRNASER.05	82	11	7	4	1	24	7.27272727272727	6	0.134146341463415	80	32.2842135314493	144.39040771992
SPAC23H4.07c	882	43	19	30	1	301	32.5581395348837	59	0.0487528344671202	1400	52.5259029678342	52.4758377262871
SPBC1711.06	1380	117	60	67	1	229	11.3931623931624	4	0.0847826086956522	1333	31.9642956908388	91.2570205312853
SPBC1539.05	2704	133	60	80	1	504	12.1654135338346	7	0.0491863905325444	1618	19.8009445011953	52.9425022388867
SPCC1322.15	826	47	30	17	1	40	4.21276595744681	9	0.0569007263922518	198	7.9323016176848	61.2459422576019
SPNCRNA.1379	1124	129	73	62	1	457	14.5658914728682	2	0.114768683274021	1879	55.3190286087483	123.53297742327
SPAC12G12.05c	1478	193	99	107	1	151	11.6165803108808	2	0.130581867388363	2242	50.1967096792606	140.553733089891
SPSNORNA.43	144	12	6	7	1	178	24.5	1	0.0833333333333333	294	67.5614426923768	89.6970714623744
SPAC1705.03c	1955	71	38	35	1	55	5.25352112676056	11	0.0363171355498721	373	6.31358666926412	39.0904884327074
SPNCRNA.138	109	8	5	3	1	20	6.5	1	0.073394495412844	52	15.7866842314335	78.9992555998894
SPNCRNA.1636	979	187	102	100	1	815	21.7379679144385	5	0.191011235955056	4065	137.401645766573	205.597781778926
SPAC328.05	2414	146	74	80	1	363	21.7876712328767	2	0.0604805302402651	3181	43.6054205984378	65.0991173165203
SPAC1039.09	3273	302	155	158	1	140	7.99337748344371	1	0.0922700886037275	2414	24.4064906054206	99.3162807759379
SPBC15D4.09c	2038	159	85	81	1	345	13.1446540880503	2	0.07801766437684	2090	33.9356508526729	83.9754722032436
SPBC337.08c	2372	354	196	205	1	1592	41.135593220339	1	0.149241146711636	14562	203.151680177525	160.637925620644
SPBC1604.04	1454	131	70	68	1	191	11.3435114503817	2	0.0900962861072902	1486	33.8196009906651	96.9764761615217
SPBC354.01	1478	84	43	42	1	461	12.8690476190476	1	0.0568335588633288	1081	24.2027846401787	61.1736454899008
SPAC6F12.12	2967	239	127	124	1	1679	27.2050209205021	1	0.0805527468823728	6502	72.5176121641458	86.704145923185
SPCC306.11	1886	121	75	51	1	111	8.96694214876033	2	0.0641569459172853	1085	19.0371585226209	69.0562819530051
SPAC14C4.05c	3233	243	143	109	1	2617	35.3950617283951	1	0.0751623878750387	8601	88.0353954836361	80.9021529181206
SPNCRNA.371	384	0	0	0	0	0	0	0	0	0	0	0
SPAC824.08	2357	159	87	79	1	260	17.440251572327	1	0.0674586338565974	2773	38.9317892345255	72.6101028214724
SPAC23C11.09	3091	38	22	18	1	24	4.89473684210526	4	0.0122937560659981	186	1.99126021021379	13.2325669967139
SPAC27F1.07	1772	43	17	27	1	40	8.2093023255814	1	0.0242663656884876	353	6.59211939109292	26.1194632475086
SPACUNK4.08	2915	230	122	119	1	3068	27.2130434782609	1	0.0789022298456261	6259	71.052680893885	84.9275873880458
SPAC4F10.20	887	98	59	48	1	100	13.4285714285714	1	0.110484780157835	1316	49.0960266432604	118.921934655865
SPAC17A2.14	2611	132	73	62	1	1100	20.7954545454545	2	0.0505553427805439	2745	34.7896094589905	54.4159943302953
SPNCRNA.1144	1310	73	38	47	1	810	67	18	0.0557251908396947	4891	123.549343963265	59.9806371000305
SPAC1006.06	4338	249	142	117	1	330	12.0401606425703	1	0.0573997233748271	2998	22.8694730224682	61.7830450736687
SPBC146.13c	4230	134	70	73	1	451	18.7611940298507	2	0.0316784869976359	2514	19.6670391580414	34.0976101445622
SPAC8E11.04c	1395	102	57	48	1	409	14.6666666666667	2	0.0731182795698925	1496	35.4871777986555	78.7019465734382
SPAC1039.07c	1872	151	79	78	1	243	11.2119205298013	1	0.0806623931623932	1693	29.9271382726829	86.8221653257598
SPAC6F6.07c	862	17	5	12	1	442	29.2352941176471	1	0.0197215777262181	497	19.0793335014601	21.2276131999123
SPAC23H4.02	2177	223	112	129	1	8968	76.0134529147982	2	0.102434542949012	16951	257.662354690348	110.256942229359
SPNCRNA.612	1171	196	108	111	1	431	21.1683673469388	6	0.167378309137489	4149	117.246696832223	180.160129871481
SPBC23G7.16	1236	119	67	61	1	774	23.453781512605	9	0.0962783171521036	2791	74.7231965739741	103.630597126433
SPBC17D11.08	2019	137	70	75	1	445	14.5912408759124	6	0.0678553739474988	1999	32.7635197724623	73.0371399128992
SPBC3H7.12	1602	61	30	33	1	82	8.13114754098361	7	0.0380774032459426	496	10.2455019721528	40.9851787206355
SPNCRNA.1564	1253	77	46	34	1	232	12.4155844155844	2	0.0614525139664804	956	25.2476463204048	66.1453264415275
SPNCRNA.1384	1079	133	74	66	1	684	27.6616541353383	63	0.123262279888786	3679	112.829436628135	132.675186333596
SPBC8D2.16c	2875	104	47	58	1	6109	65.4038461538462	2	0.0361739130434783	6802	78.2911829398057	38.936328760015
SPNCRNA.1499	533	64	43	25	1	231	19.640625	18	0.120075046904315	1257	78.0408777096765	129.244560756292
SPAC1851.03	3402	46	25	23	1	201	11.9130434782609	42	0.0135214579659024	548	5.33040644932836	14.5540221773165
SPAC6B12.14c	1971	142	73	77	1	826	22.3661971830986	2	0.0720446473871131	3176	53.3221860630544	77.5463266219614
SPAC1851.04c	3443	76	47	32	1	552	27.9605263157895	1	0.0220737728724949	2125	20.423773627124	23.7594333934608
SPCC18.15	3027	271	146	140	1	1438	17.2250922509225	29	0.0895275850677238	4668	51.0308148278578	96.3643463480811
SPBC215.09c	1624	138	84	89	1	1672	59.0942028985507	1	0.0849753694581281	8155	166.169769324319	91.4645014419286
SPNCRNA.1337	1747	165	87	86	1	1496	26.9393939393939	63	0.0944476244991414	4445	84.1962864201343	101.660103889812
SPBC14C8.05c	1698	146	77	73	1	260	13.4315068493151	4	0.0859835100117786	1961	38.2167704967912	92.5496285053474
SPBC28E12.05	5344	195	97	101	1	1285	20.4820512820513	1	0.0364895209580838	3994	24.7317978229274	39.2760380280606
SPAC13D6.02c	1307	118	66	57	1	315	10.6694915254237	1	0.090283091048202	1259	31.8760294238692	97.1775464351356
SPBC3B9.09	2051	161	85	90	1	344	19.6149068322981	5	0.0784982935153584	3158	50.9519185717332	84.4928045174585
SPBC3B9.19	1299	115	56	66	1	565	22.8521739130435	12	0.0885296381832179	2628	66.9468714316128	95.2901913918989
SPNCRNA.1668	1461	344	194	202	1	615	21.0959302325581	23	0.235455167693361	7257	164.369405227701	253.435668033321
SPBC11G11.02c	2422	169	88	89	1	487	22.8579881656805	8	0.0697770437654831	3863	52.7794239445865	75.1055577727891
SPAC10F6.09c	3894	61	31	30	1	2101	41.7704918032787	1	0.0156651258346174	2548	21.6529739291439	16.8613909374571
SPBC83.02c	420	48	23	26	1	72	6.9375	2	0.114285714285714	333	26.2366885324332	123.013126576971
SPAC13D6.04c	1944	161	81	88	1	657	20.2919254658385	1	0.0828189300411523	3267	55.6117997671945	89.1433858360635
SPAC57A7.06	3193	95	59	41	1	300	10.8315789473684	1	0.0297525837770122	1029	10.6642552824798	32.0246355988434
SPBP23A10.09	881	36	23	18	1	757	44.8888888888889	48	0.0408626560726447	1616	60.6987188348384	43.9831269826853
SPBC21C3.19	942	168	91	86	1	358	16.0416666666667	1	0.178343949044586	2695	94.6720853014197	191.963159308011
SPAC630.07c	1904	171	90	89	1	222	13.6959064327485	2	0.0898109243697479	2342	40.7037126013239	96.6693228155422
SPAC3H5.05c	640	54	33	24	1	44	5.81481481481481	5	0.084375	314	16.235428320464	90.8182848556541
SPNCRNA.107	305	41	18	24	1	53	9.68292682926829	28	0.134426229508197	397	43.0729625943771	144.691669375371
SPCC320.03	5249	519	263	275	1	377	13.3333333333333	1	0.0988759763764527	6920	43.6258195043951	106.426626227409
SPNCRNA.1520	3149	248	152	117	1	207	15.0241935483871	26	0.0787551603683709	3726	39.1547329655874	84.7692869711103
SPAC1006.08	1653	55	26	29	1	419	18.5636363636364	1	0.0332728372655777	1021	20.4393445650333	35.8137127435978
SPNCRNA.1403	1028	104	48	60	1	426	17.6826923076923	1	0.101167315175097	1839	59.1974079780581	108.892942787007
SPBC19C2.15c	1006	27	13	14	1	262	23.5555555555556	1	0.0268389662027833	636	20.9205554683418	28.8885200336077
SPNCRNA.247	483	87	45	47	1	135	11.6206896551724	3	0.180124223602484	1011	69.2656798701918	193.879384278921
SPBC8E4.03	1675	232	131	118	1	171	11.198275862069	1	0.138507462686567	2598	51.3261172678048	149.08456534403
SPNCRNA.79	209	67	32	44	1	460	34.1791044776119	14	0.320574162679426	2290	362.579522543992	345.054762946168
SPBC2D10.06	2144	161	89	82	1	645	17.6832298136646	1	0.0750932835820896	2847	43.9416906819669	80.8277714856844
SPBC2F12.04	724	22	10	12	1	26	4.04545454545455	1	0.0303867403314917	89	4.06785549641777	32.7072194282691
SPRRNA.40	153	26	13	15	1	53	8	3	0.169934640522876	208	44.986891012451	182.91167513896
SPBC557.04	3416	199	101	106	1	188	11.3869346733668	1	0.0582552693208431	2266	21.9510914984838	62.7039246639784
SPCTRNAHIS.04	72	13	4	9	1	23	4.76923076923077	23	0.180555555555556	62	28.4953023600501	194.343654835145
SPBTRNATHR.06	72	16	10	8	1	101	20.9375	8	0.222222222222222	335	153.966553074464	239.192190566332
SPAC2E1P3.04	3353	333	191	161	1	942	18.7567567567568	1	0.0993140471219803	6246	61.6428206562387	106.898150183015
SPBC21B10.09	2567	204	108	106	1	289	14.5980392156863	1	0.0794701986754967	2978	38.3895393821864	85.5389290767014
SPBC29A10.14	2101	147	86	64	1	269	12.469387755102	1	0.0699666825321276	1833	28.870246305676	75.3096782768341
SPBC21.03c	3483	331	171	174	1	449	14.2235649546828	2	0.0950330175136377	4708	44.729810289611	102.29020035847
SPBC19C7.10	2012	88	47	45	1	205	12.6363636363636	6	0.0437375745526839	1112	18.2890390572296	47.0775882029162
SPCTRNATHR.10	72	19	13	8	1	43	9.94736842105263	2	0.263888888888889	189	86.8647120330559	284.040726297519
SPNCRNA.1516	1211	145	81	69	1	307	15.8758620689655	22	0.119735755573906	2302	62.9035640281844	128.879359491768
SPAC26H5.08c	1654	155	80	88	1	461	15.0387096774194	7	0.0937122128174123	2331	46.6359518049296	100.868532599768
SPNCRNA.319	668	74	42	35	1	45	7.5	1	0.110778443113772	555	27.4935358872803	119.2380231416
SPAC26A3.12c	4940	213	115	107	1	1376	19.0657276995305	9	0.0431174089068826	4061	27.2032076781369	46.4100636959168
SPCC330.01c	4327	301	144	162	1	458	11.3089700996678	1	0.0695632077651953	3404	26.0325512901733	74.8753922168006
SPAC664.08c	1783	44	23	26	1	506	25.2272727272727	2	0.0246775098149187	1110	20.6008771426845	26.5620043365865
SPBC9B6.03	2395	176	82	95	1	290	9.10795454545454	9	0.0734864300626305	1603	22.1483858656309	79.0982108261105
SPAC57A10.12c	1707	77	35	44	1	38	5.68831168831169	1	0.0451083772700644	438	8.49091837430825	48.5530720745366
SPNCRNA.1689	602	82	43	46	1	158	11.219512195122	7	0.136212624584718	920	50.5714507643799	146.614482257436
SPAC1296.01c	2532	141	72	75	1	328	14.063829787234	13	0.0556872037914692	1983	25.9163054181223	59.9397491762786
SPBP23A10.02	1220	112	53	63	1	313	22.7053571428571	1	0.0918032786885246	2543	68.9764130210963	98.8138229880584
SPCC1223.04c	1235	59	33	26	1	98	8.50847457627119	1	0.0477732793522267	502	13.4508842693176	51.4214790245839
SPAC17A2.08c	1721	51	30	24	1	125	8.92156862745098	1	0.0296339337594422	455	8.74872172325955	31.8969248895835
SPNCRNA.735	1869	76	44	37	1	157	14.6842105263158	1	0.0406634563937935	1116	19.7591823748662	43.7687154487349
SPBC16A3.02c	1896	392	228	213	1	829	20.0561224489796	5	0.206751054852321	7862	137.21727265499	222.539569704119
SPAC9E9.05	2207	85	51	37	1	138	9.42352941176471	1	0.0385138196647032	801	12.010034623769	41.4549220170466
SPNCRNA.1096	1662	116	52	66	1	210	13.3275862068966	1	0.0697954271961492	1546	30.7816961327384	75.1253450515194
SPCC4G3.07c	2068	85	44	46	1	591	20.2705882352941	1	0.0411025145067698	1723	27.5707651898232	44.2413021719642
SPAC3H1.03	944	114	60	57	1	532	13.9473684210526	11	0.120762711864407	1590	55.7364375030504	129.984739153102
SPNCRNA.1602	1819	184	90	103	1	115	12.8532608695652	81	0.101154480483782	2365	43.0241721423445	108.879127976318
SPBC3D6.08c	796	17	11	6	1	70	10.3529411764706	1	0.021356783919598	176	7.31667351893651	22.987691681312
SPCP31B10.08c	616	10	3	7	1	7	2.9	1	0.0162337662337662	29	1.55787053120508	17.4734554796833
SPAC2G11.03c	2786	68	45	27	1	163	17.7647058823529	1	0.0244077530509691	1208	14.3482818358365	26.2716476357852
SPAC922.07c	1983	126	67	62	1	227	10.1349206349206	3	0.0635400907715582	1277	21.3099416019427	68.3923207519466
SPAC26A3.04	731	49	30	22	1	25	3.10204081632653	1	0.06703146374829	152	6.88082143392586	72.1503119286951
SPAC589.05c	1586	108	54	58	1	1063	20.3425925925926	1	0.0680958385876419	2197	45.8396138441419	73.2959676010323
SPNCRNA.410	371	81	43	45	1	280	24.9753086419753	20	0.21832884097035	2023	180.441342516105	235.001491809779
SPCC23B6.02c	924	49	23	28	1	52	6.48979591836735	1	0.053030303030303	318	11.3885707798441	57.0799545669655
SPCC63.14	4409	288	158	135	1	582	14.4097222222222	1	0.0653209344522567	4150	31.1474196664556	70.3091583066378
SPBC3E7.08c	3810	181	108	80	1	529	11.5359116022099	1	0.04750656167979	2088	18.1350849868787	51.1343934950859
SPAC3G9.12	5467	125	63	67	1	486	12	5	0.0228644594841778	1500	9.07938143490092	24.6105006756103
SPAC4A8.10	3216	174	81	99	1	1779	16.1781609195402	8	0.0541044776119403	2815	28.9651936002194	58.2361583375117
SPNCRNA.1285	3145	619	350	338	1	1857	28.9854604200323	9	0.196820349761526	17942	188.783606728393	211.85050773371
SPNCRNA.306	1056	115	51	69	1	974	21.104347826087	1	0.108901515151515	2427	76.0536277432275	117.217763842876
SPATRNALYS.01	83	21	13	10	1	61	10.952380952381	61	0.253012048192771	230	91.6988354221588	272.333277211064
SPNCRNA.246	920	160	100	78	1	562	32.6875	2	0.173913043478261	5230	188.116954009475	187.193888269303
SPAC3A11.06	2866	101	46	55	1	348	10.2673267326733	5	0.0352407536636427	1037	11.9733767159511	37.9319087970683
SPBC1289.12	1969	89	44	48	1	145	8.55056179775281	3	0.0452006094464195	761	12.7894838292884	48.6523475479004
SPBPB2B2.02	1649	164	84	84	1	157	8.91463414634146	1	0.0994542146755609	1462	29.3386950803841	107.049021611857
SPNCRNA.988	400	90	49	48	1	123	15.4666666666667	2	0.225	1392	115.15778966668	242.182092948411
SPBTRNAILE.05	74	0	0	0	0	0	0	0	0	0	0	0
SPBC23G7.10c	1391	112	52	65	1	175	10.3303571428571	1	0.0805176132278936	1157	27.524554947724	86.6663292921863
SPAC18G6.05c	8244	258	120	142	1	716	12.531007751938	1	0.0312954876273654	3233	12.9772239090072	33.6853630819397
SPAC589.02c	3809	166	93	81	1	693	20.5	1	0.0435809923864531	3403	29.5641265722526	46.9090486618666
SPBC3H7.18	234	16	8	8	1	36	4	1	0.0683760683760684	64	9.05061712676528	73.5975970973329
SPAC25B8.12c	1884	147	78	83	1	440	15.2789115646259	1	0.0780254777070064	2246	39.4496296079756	83.983882197255
SPAC27D7.14c	3324	74	36	38	1	196	9.62162162162162	196	0.0222623345367028	712	7.08815253768102	23.962394542295
SPCC965.06	1962	232	126	122	1	349	17.5344827586207	30	0.118246687054027	4068	68.6113583904609	127.276578466488
SPAC222.17	720	93	49	51	1	290	16.0537634408602	2	0.129166666666667	1493	68.6185264896044	139.03046076668
SPAC140.04	1767	84	37	50	1	243	9.82142857142857	1	0.0475382003395586	825	15.4501064332382	51.1684482366007
SPNCRNA.456	203	32	18	17	1	171	18.0625	2	0.157635467980296	578	94.2206024960943	169.673278037201
SPAC17H9.17c	1300	19	13	6	1	94	11.1578947368421	1	0.0146153846153846	212	5.3964304618338	15.7314863795549
SPBC428.15	1604	125	64	70	1	338	11.472	1	0.077930174563591	1434	29.5841342014968	83.8813012428688
SPBC13G1.04c	1446	168	90	85	1	379	11.922619047619	2	0.116182572614108	2003	45.8381132061413	125.054838221402
SPAC25B8.18	748	48	24	27	1	207	14.4375	2	0.0641711229946524	693	30.6581336587256	69.0715416608659
SPCC1393.05	3395	116	64	56	1	211	10.5258620689655	1	0.0341678939617084	1221	11.9011783033718	36.7771203168263
SPBC27.01c	798	34	19	15	1	43	5.23529411764706	2	0.0426065162907268	178	7.38127162758512	45.8601568379057
SPATRNAASP.02	71	19	16	8	1	513	48.3684210526316	114	0.267605633802817	919	428.322845651929	288.041299907343
SPAC22E12.05c	1333	101	54	52	1	287	15.3069306930693	37	0.0757689422355589	1546	38.3789789742019	81.5550267159773
SPAC1B2.06	869	112	64	55	1	106	13.8125	2	0.128883774453395	1547	58.9094019464683	138.72596552984
SPNCRNA.1145	885	77	34	44	1	1072	23.6623376623377	3	0.0870056497175141	1822	68.1269864188228	93.6498237641062
SPBC19C7.09c	3173	265	135	140	1	1199	17.3849056603774	4	0.0835171761739679	4607	48.0465509085634	89.8949534353453
SPAC750.03c	438	0	0	0	0	0	0	0	0	0	0	0
SPBC1709.13c	1655	110	62	52	1	243	11.6	1	0.0664652567975831	1276	25.5133068747931	71.5408666648545
SPAC1002.14	1679	92	51	44	1	129	10.054347826087	8	0.0547945205479452	925	18.2307742433028	58.978896304027
SPAC513.04	303	45	29	21	1	427	27.5111111111111	18	0.148514851485149	1238	135.204794589877	159.856166962647
SPBC106.08c	1685	246	143	129	1	1079	20.0528455284553	15	0.145994065281899	4933	96.8780272904484	157.142881280077
SPATRNALEU.03	97	6	2	4	1	9	3.5	9	0.0618556701030928	21	7.16409996148914	66.579269539082
SPBTRNAILE.06	74	0	0	0	0	0	0	0	0	0	0	0
SPCC70.06	3166	191	99	94	1	213	11.1151832460733	32	0.0603284902084649	2123	22.1897883640078	64.93546676935
SPCC126.01c	1663	111	58	58	1	284	13.5315315315315	1	0.0667468430547204	1502	29.8876493940726	71.8439562164057
SPAC6F6.10c	1337	66	38	33	1	196	18.3333333333333	11	0.0493642483171279	1210	29.9480148334929	53.1339421078538
SPNCRNA.676	677	30	20	13	1	114	8.83333333333333	1	0.0443131462333826	265	12.9530273271491	47.6971133330204
SPAC17C9.16c	2273	241	119	129	1	539	16.3195020746888	5	0.106027276726793	3933	57.2583181322789	114.124034610289
SPNCRNA.586	1136	63	33	30	1	152	6.68253968253968	1	0.0554577464788732	421	12.2635961656326	59.6927693886928
SPAC1A6.10	1626	122	59	65	1	148	9.25409836065574	1	0.0750307503075031	1129	22.9766906543244	80.7604628664921
SPBC12C2.01c	1457	81	43	44	1	2187	40.0987654320988	1	0.0555936856554564	3248	73.7684308091291	59.839089541131
SPNCRNA.917	482	68	38	36	1	334	30.2205882352941	48	0.141078838174274	2055	141.084357421798	151.852303554559
SPNCRNA.641	623	82	47	41	1	117	14.1463414634146	2	0.131621187800963	1160	61.6146547173246	141.672421057747
